ID,country,city,pop.ind,herb.dmg,u_r,lat,long
77,France,Paris,09-Mar,3,rural,49.055,2.54941
77,France,Paris,10-Mar,0,rural,49.055,2.54941
77,France,Paris,11-Mar,0,rural,49.055,2.54941
77,France,Paris,12-Mar,2,rural,49.055,2.54941
77,France,Paris,13-Mar,0,rural,49.055,2.54941
77,France,Paris,14-Mar,5,rural,49.055,2.54941
77,France,Paris,15-Mar,6,rural,49.055,2.54941
77,France,Paris,16-Mar,8,rural,49.055,2.54941
77,France,Paris,17-Mar,3,rural,49.055,2.54941
77,France,Paris,18-Mar,2,rural,49.055,2.54941
77,France,Paris,19-Mar,0,rural,49.055,2.54941
77,France,Paris,20-Mar,7,rural,49.055,2.54941
78,France,Paris,01-Apr,70,rural,49.28869,2.69308
78,France,Paris,02-Apr,0,rural,49.28869,2.69308
78,France,Paris,03-Apr,3,rural,49.28869,2.69308
78,France,Paris,04-Apr,0,rural,49.28869,2.69308
78,France,Paris,05-Apr,3,rural,49.28869,2.69308
78,France,Paris,06-Apr,31,rural,49.28869,2.69308
78,France,Paris,07-Apr,7,rural,49.28869,2.69308
78,France,Paris,08-Apr,34,rural,49.28869,2.69308
78,France,Paris,09-Apr,11,rural,49.28869,2.69308
78,France,Paris,10-Apr,6,rural,49.28869,2.69308
78,France,Paris,11-Apr,1,rural,49.28869,2.69308
78,France,Paris,12-Apr,8,rural,49.28869,2.69308
78,France,Paris,13-Apr,0,rural,49.28869,2.69308
78,France,Paris,14-Apr,2,rural,49.28869,2.69308
78,France,Paris,15-Apr,3,rural,49.28869,2.69308
78,France,Paris,16-Apr,7,rural,49.28869,2.69308
78,France,Paris,17-Apr,9,rural,49.28869,2.69308
78,France,Paris,18-Apr,4,rural,49.28869,2.69308
78,France,Paris,19-Apr,0,rural,49.28869,2.69308
78,France,Paris,20-Apr,1,rural,49.28869,2.69308
79,Belgium,Brussels,01-Jan,0,urban,50.83963,4.37911
79,Belgium,Brussels,02-Jan,1,urban,50.83963,4.37911
79,Belgium,Brussels,03-Jan,3,urban,50.83963,4.37911
79,Belgium,Brussels,04-Jan,2,urban,50.83963,4.37911
79,Belgium,Brussels,05-Jan,0,urban,50.83963,4.37911
79,Belgium,Brussels,06-Jan,0,urban,50.83963,4.37911
79,Belgium,Brussels,07-Jan,0,urban,50.83963,4.37911
79,Belgium,Brussels,08-Jan,8,urban,50.83963,4.37911
79,Belgium,Brussels,09-Jan,0,urban,50.83963,4.37911
79,Belgium,Brussels,10-Jan,0,urban,50.83963,4.37911
79,Belgium,Brussels,11-Jan,3,urban,50.83963,4.37911
79,Belgium,Brussels,12-Jan,4,urban,50.83963,4.37911
79,Belgium,Brussels,13-Jan,35,urban,50.83963,4.37911
79,Belgium,Brussels,14-Jan,0,urban,50.83963,4.37911
79,Belgium,Brussels,15-Jan,1,urban,50.83963,4.37911
79,Belgium,Brussels,16-Jan,0,urban,50.83963,4.37911
79,Belgium,Brussels,17-Jan,2,urban,50.83963,4.37911
79,Belgium,Brussels,18-Jan,0,urban,50.83963,4.37911
79,Belgium,Brussels,19-Jan,0,urban,50.83963,4.37911
79,Belgium,Brussels,20-Jan,0,urban,50.83963,4.37911
80,Belgium,Brussels,01-Feb,1,urban,50.81425,4.37293
80,Belgium,Brussels,02-Feb,2,urban,50.81425,4.37293
80,Belgium,Brussels,03-Feb,1,urban,50.81425,4.37293
80,Belgium,Brussels,04-Feb,0,urban,50.81425,4.37293
80,Belgium,Brussels,05-Feb,8,urban,50.81425,4.37293
80,Belgium,Brussels,06-Feb,9,urban,50.81425,4.37293
80,Belgium,Brussels,07-Feb,0,urban,50.81425,4.37293
80,Belgium,Brussels,08-Feb,15,urban,50.81425,4.37293
80,Belgium,Brussels,09-Feb,4,urban,50.81425,4.37293
80,Belgium,Brussels,10-Feb,8,urban,50.81425,4.37293
80,Belgium,Brussels,11-Feb,40,urban,50.81425,4.37293
80,Belgium,Brussels,12-Feb,15,urban,50.81425,4.37293
80,Belgium,Brussels,13-Feb,37,urban,50.81425,4.37293
80,Belgium,Brussels,14-Feb,27,urban,50.81425,4.37293
80,Belgium,Brussels,15-Feb,6,urban,50.81425,4.37293
80,Belgium,Brussels,16-Feb,16,urban,50.81425,4.37293
80,Belgium,Brussels,17-Feb,13,urban,50.81425,4.37293
80,Belgium,Brussels,18-Feb,30,urban,50.81425,4.37293
80,Belgium,Brussels,19-Feb,4,urban,50.81425,4.37293
80,Belgium,Brussels,20-Feb,5,urban,50.81425,4.37293
81,Belgium,Brussels,01-Mar,2,rural,51.04094,4.32943
81,Belgium,Brussels,02-Mar,70,rural,51.04094,4.32943
81,Belgium,Brussels,03-Mar,0,rural,51.04094,4.32943
81,Belgium,Brussels,04-Mar,4,rural,51.04094,4.32943
81,Belgium,Brussels,05-Mar,3,rural,51.04094,4.32943
81,Belgium,Brussels,06-Mar,17,rural,51.04094,4.32943
81,Belgium,Brussels,07-Mar,100,rural,51.04094,4.32943
81,Belgium,Brussels,08-Mar,3,rural,51.04094,4.32943
81,Belgium,Brussels,09-Mar,10,rural,51.04094,4.32943
81,Belgium,Brussels,10-Mar,6,rural,51.04094,4.32943
81,Belgium,Brussels,11-Mar,5,rural,51.04094,4.32943
81,Belgium,Brussels,12-Mar,80,rural,51.04094,4.32943
81,Belgium,Brussels,13-Mar,12,rural,51.04094,4.32943
81,Belgium,Brussels,14-Mar,6,rural,51.04094,4.32943
81,Belgium,Brussels,15-Mar,11,rural,51.04094,4.32943
81,Belgium,Brussels,16-Mar,7,rural,51.04094,4.32943
81,Belgium,Brussels,17-Mar,8,rural,51.04094,4.32943
81,Belgium,Brussels,18-Mar,40,rural,51.04094,4.32943
81,Belgium,Brussels,19-Mar,4,rural,51.04094,4.32943
81,Belgium,Brussels,20-Mar,7,rural,51.04094,4.32943
82,Netherlands,Breda,01-Jan,4,rural,51.56873,4.76064
82,Netherlands,Breda,02-Jan,0,rural,51.56873,4.76064
82,Netherlands,Breda,03-Jan,10,rural,51.56873,4.76064
82,Netherlands,Breda,04-Jan,8,rural,51.56873,4.76064
82,Netherlands,Breda,05-Jan,6,rural,51.56873,4.76064
82,Netherlands,Breda,06-Jan,0,rural,51.56873,4.76064
82,Netherlands,Breda,07-Jan,9,rural,51.56873,4.76064
82,Netherlands,Breda,08-Jan,6,rural,51.56873,4.76064
82,Netherlands,Breda,09-Jan,12,rural,51.56873,4.76064
82,Netherlands,Breda,10-Jan,10,rural,51.56873,4.76064
83,Netherlands,Breda,01-Feb,5,urban,51.57925,4.76866
83,Netherlands,Breda,02-Feb,18,urban,51.57925,4.76866
83,Netherlands,Breda,03-Feb,10,urban,51.57925,4.76866
83,Netherlands,Breda,04-Feb,19,urban,51.57925,4.76866
83,Netherlands,Breda,05-Feb,0,urban,51.57925,4.76866
83,Netherlands,Breda,06-Feb,11,urban,51.57925,4.76866
83,Netherlands,Breda,07-Feb,8,urban,51.57925,4.76866
83,Netherlands,Breda,08-Feb,5,urban,51.57925,4.76866
83,Netherlands,Breda,09-Feb,17,urban,51.57925,4.76866
83,Netherlands,Breda,10-Feb,4,urban,51.57925,4.76866
83,Netherlands,Breda,11-Feb,10,urban,51.57925,4.76866
83,Netherlands,Breda,12-Feb,2,urban,51.57925,4.76866
83,Netherlands,Breda,13-Feb,3,urban,51.57925,4.76866
83,Netherlands,Breda,14-Feb,5,urban,51.57925,4.76866
83,Netherlands,Breda,15-Feb,0,urban,51.57925,4.76866
83,Netherlands,Breda,16-Feb,4,urban,51.57925,4.76866
83,Netherlands,Breda,17-Feb,1,urban,51.57925,4.76866
83,Netherlands,Breda,18-Feb,7,urban,51.57925,4.76866
83,Netherlands,Breda,19-Feb,0,urban,51.57925,4.76866
83,Netherlands,Breda,20-Feb,0,urban,51.57925,4.76866
84,Netherlands,Groningen,01-Jan,4,rural,53.03032,6.02198
84,Netherlands,Groningen,02-Jan,0,rural,53.03032,6.02198
84,Netherlands,Groningen,03-Jan,5,rural,53.03032,6.02198
84,Netherlands,Groningen,04-Jan,1,rural,53.03032,6.02198
84,Netherlands,Groningen,05-Jan,0,rural,53.03032,6.02198
84,Netherlands,Groningen,06-Jan,0,rural,53.03032,6.02198
84,Netherlands,Groningen,07-Jan,6,rural,53.03032,6.02198
84,Netherlands,Groningen,08-Jan,1,rural,53.03032,6.02198
84,Netherlands,Groningen,09-Jan,7,rural,53.03032,6.02198
84,Netherlands,Groningen,10-Jan,2,rural,53.03032,6.02198
84,Netherlands,Groningen,11-Jan,3,rural,53.03032,6.02198
84,Netherlands,Groningen,12-Jan,4,rural,53.03032,6.02198
84,Netherlands,Groningen,13-Jan,3,rural,53.03032,6.02198
84,Netherlands,Groningen,14-Jan,1,rural,53.03032,6.02198
84,Netherlands,Groningen,15-Jan,1,rural,53.03032,6.02198
84,Netherlands,Groningen,16-Jan,2,rural,53.03032,6.02198
84,Netherlands,Groningen,17-Jan,2,rural,53.03032,6.02198
84,Netherlands,Groningen,18-Jan,1,rural,53.03032,6.02198
84,Netherlands,Groningen,19-Jan,0,rural,53.03032,6.02198
84,Netherlands,Groningen,20-Jan,11,rural,53.03032,6.02198
85,Netherlands,Groningen,01-Feb,2,urban,53.21326,6.53906
85,Netherlands,Groningen,02-Feb,10,urban,53.21326,6.53906
85,Netherlands,Groningen,03-Feb,6,urban,53.21326,6.53906
85,Netherlands,Groningen,04-Feb,8,urban,53.21326,6.53906
85,Netherlands,Groningen,05-Feb,9,urban,53.21326,6.53906
85,Netherlands,Groningen,06-Feb,3,urban,53.21326,6.53906
85,Netherlands,Groningen,07-Feb,7,urban,53.21326,6.53906
85,Netherlands,Groningen,08-Feb,4,urban,53.21326,6.53906
85,Netherlands,Groningen,09-Feb,0,urban,53.21326,6.53906
85,Netherlands,Groningen,10-Feb,6,urban,53.21326,6.53906
85,Netherlands,Groningen,11-Feb,4,urban,53.21326,6.53906
85,Netherlands,Groningen,12-Feb,10,urban,53.21326,6.53906
85,Netherlands,Groningen,13-Feb,12,urban,53.21326,6.53906
85,Netherlands,Groningen,14-Feb,8,urban,53.21326,6.53906
85,Netherlands,Groningen,15-Feb,20,urban,53.21326,6.53906
85,Netherlands,Groningen,16-Feb,2,urban,53.21326,6.53906
85,Netherlands,Groningen,17-Feb,3,urban,53.21326,6.53906
85,Netherlands,Groningen,18-Feb,3,urban,53.21326,6.53906
85,Netherlands,Groningen,19-Feb,2,urban,53.21326,6.53906
85,Netherlands,Groningen,20-Feb,6,urban,53.21326,6.53906
86,Netherlands,Groningen,01-Mar,0,urban,53.223,6.55349
86,Netherlands,Groningen,02-Mar,4,urban,53.223,6.55349
86,Netherlands,Groningen,03-Mar,0,urban,53.223,6.55349
86,Netherlands,Groningen,04-Mar,3,urban,53.223,6.55349
86,Netherlands,Groningen,05-Mar,12,urban,53.223,6.55349
86,Netherlands,Groningen,06-Mar,4,urban,53.223,6.55349
86,Netherlands,Groningen,07-Mar,18,urban,53.223,6.55349
86,Netherlands,Groningen,08-Mar,0,urban,53.223,6.55349
86,Netherlands,Groningen,09-Mar,22,urban,53.223,6.55349
86,Netherlands,Groningen,10-Mar,45,urban,53.223,6.55349
87,Germany,Scheessel,01-Jan,0,urban,53.17158,9.47836
87,Germany,Scheessel,02-Jan,0,urban,53.17158,9.47836
87,Germany,Scheessel,03-Jan,4,urban,53.17158,9.47836
87,Germany,Scheessel,04-Jan,0,urban,53.17158,9.47836
87,Germany,Scheessel,05-Jan,1,urban,53.17158,9.47836
87,Germany,Scheessel,06-Jan,2,urban,53.17158,9.47836
87,Germany,Scheessel,07-Jan,0,urban,53.17158,9.47836
87,Germany,Scheessel,08-Jan,3,urban,53.17158,9.47836
87,Germany,Scheessel,09-Jan,20,urban,53.17158,9.47836
87,Germany,Scheessel,10-Jan,25,urban,53.17158,9.47836
87,Germany,Scheessel,11-Jan,0,urban,53.17158,9.47836
87,Germany,Scheessel,12-Jan,23,urban,53.17158,9.47836
87,Germany,Scheessel,13-Jan,3,urban,53.17158,9.47836
87,Germany,Scheessel,14-Jan,5,urban,53.17158,9.47836
87,Germany,Scheessel,15-Jan,0,urban,53.17158,9.47836
87,Germany,Scheessel,16-Jan,10,urban,53.17158,9.47836
87,Germany,Scheessel,17-Jan,0,urban,53.17158,9.47836
87,Germany,Scheessel,18-Jan,15,urban,53.17158,9.47836
87,Germany,Scheessel,19-Jan,5,urban,53.17158,9.47836
87,Germany,Scheessel,20-Jan,4,urban,53.17158,9.47836
88,Germany,Scheessel,01-Feb,17,rural,53.20681,9.53416
88,Germany,Scheessel,02-Feb,12,rural,53.20681,9.53416
88,Germany,Scheessel,03-Feb,2,rural,53.20681,9.53416
88,Germany,Scheessel,04-Feb,8,rural,53.20681,9.53416
88,Germany,Scheessel,05-Feb,7,rural,53.20681,9.53416
88,Germany,Scheessel,06-Feb,9,rural,53.20681,9.53416
88,Germany,Scheessel,07-Feb,12,rural,53.20681,9.53416
88,Germany,Scheessel,08-Feb,6,rural,53.20681,9.53416
88,Germany,Scheessel,09-Feb,14,rural,53.20681,9.53416
88,Germany,Scheessel,10-Feb,28,rural,53.20681,9.53416
88,Germany,Scheessel,11-Feb,45,rural,53.20681,9.53416
88,Germany,Scheessel,12-Feb,29,rural,53.20681,9.53416
88,Germany,Scheessel,13-Feb,21,rural,53.20681,9.53416
88,Germany,Scheessel,14-Feb,14,rural,53.20681,9.53416
88,Germany,Scheessel,15-Feb,0,rural,53.20681,9.53416
88,Germany,Scheessel,16-Feb,13,rural,53.20681,9.53416
88,Germany,Scheessel,17-Feb,9,rural,53.20681,9.53416
88,Germany,Scheessel,18-Feb,42,rural,53.20681,9.53416
88,Germany,Scheessel,19-Feb,21,rural,53.20681,9.53416
88,Germany,Scheessel,20-Feb,7,rural,53.20681,9.53416
89,Denmark,Aarhus,01-Jan,4,urban,56.16568,10.20751
89,Denmark,Aarhus,02-Jan,9,urban,56.16568,10.20751
89,Denmark,Aarhus,03-Jan,3,urban,56.16568,10.20751
89,Denmark,Aarhus,04-Jan,6,urban,56.16568,10.20751
89,Denmark,Aarhus,05-Jan,22,urban,56.16568,10.20751
89,Denmark,Aarhus,06-Jan,13,urban,56.16568,10.20751
89,Denmark,Aarhus,07-Jan,8,urban,56.16568,10.20751
89,Denmark,Aarhus,08-Jan,26,urban,56.16568,10.20751
89,Denmark,Aarhus,09-Jan,11,urban,56.16568,10.20751
89,Denmark,Aarhus,10-Jan,16,urban,56.16568,10.20751
89,Denmark,Aarhus,11-Jan,44,urban,56.16568,10.20751
89,Denmark,Aarhus,12-Jan,56,urban,56.16568,10.20751
89,Denmark,Aarhus,13-Jan,11,urban,56.16568,10.20751
89,Denmark,Aarhus,14-Jan,22,urban,56.16568,10.20751
89,Denmark,Aarhus,15-Jan,62,urban,56.16568,10.20751
89,Denmark,Aarhus,16-Jan,42,urban,56.16568,10.20751
89,Denmark,Aarhus,17-Jan,18,urban,56.16568,10.20751
89,Denmark,Aarhus,18-Jan,7,urban,56.16568,10.20751
89,Denmark,Aarhus,19-Jan,53,urban,56.16568,10.20751
89,Denmark,Aarhus,20-Jan,9,urban,56.16568,10.20751
90,Denmark,Aarhus,01-Feb,3,urban,56.16172,10.19277
90,Denmark,Aarhus,02-Feb,8,urban,56.16172,10.19277
90,Denmark,Aarhus,03-Feb,1,urban,56.16172,10.19277
90,Denmark,Aarhus,04-Feb,35,urban,56.16172,10.19277
90,Denmark,Aarhus,05-Feb,5,urban,56.16172,10.19277
90,Denmark,Aarhus,06-Feb,16,urban,56.16172,10.19277
90,Denmark,Aarhus,07-Feb,2,urban,56.16172,10.19277
90,Denmark,Aarhus,08-Feb,6,urban,56.16172,10.19277
90,Denmark,Aarhus,09-Feb,4,urban,56.16172,10.19277
90,Denmark,Aarhus,10-Feb,12,urban,56.16172,10.19277
90,Denmark,Aarhus,11-Feb,14,urban,56.16172,10.19277
90,Denmark,Aarhus,12-Feb,8,urban,56.16172,10.19277
90,Denmark,Aarhus,13-Feb,5,urban,56.16172,10.19277
90,Denmark,Aarhus,14-Feb,22,urban,56.16172,10.19277
90,Denmark,Aarhus,15-Feb,11,urban,56.16172,10.19277
90,Denmark,Aarhus,16-Feb,17,urban,56.16172,10.19277
90,Denmark,Aarhus,17-Feb,13,urban,56.16172,10.19277
90,Denmark,Aarhus,18-Feb,19,urban,56.16172,10.19277
90,Denmark,Aarhus,19-Feb,6,urban,56.16172,10.19277
90,Denmark,Aarhus,20-Feb,3,urban,56.16172,10.19277
91,Denmark,Aarhus,01-Mar,2,rural,56.31104,10.13438
91,Denmark,Aarhus,02-Mar,0,rural,56.31104,10.13438
91,Denmark,Aarhus,03-Mar,4,rural,56.31104,10.13438
91,Denmark,Aarhus,04-Mar,13,rural,56.31104,10.13438
91,Denmark,Aarhus,05-Mar,11,rural,56.31104,10.13438
91,Denmark,Aarhus,06-Mar,2,rural,56.31104,10.13438
91,Denmark,Aarhus,07-Mar,7,rural,56.31104,10.13438
91,Denmark,Aarhus,08-Mar,1,rural,56.31104,10.13438
91,Denmark,Aarhus,09-Mar,6,rural,56.31104,10.13438
91,Denmark,Aarhus,10-Mar,12,rural,56.31104,10.13438
91,Denmark,Aarhus,11-Mar,7,rural,56.31104,10.13438
91,Denmark,Aarhus,12-Mar,3,rural,56.31104,10.13438
91,Denmark,Aarhus,13-Mar,2,rural,56.31104,10.13438
91,Denmark,Aarhus,14-Mar,14,rural,56.31104,10.13438
91,Denmark,Aarhus,15-Mar,3,rural,56.31104,10.13438
91,Denmark,Aarhus,16-Mar,9,rural,56.31104,10.13438
91,Denmark,Aarhus,17-Mar,1,rural,56.31104,10.13438
91,Denmark,Aarhus,18-Mar,7,rural,56.31104,10.13438
91,Denmark,Aarhus,19-Mar,5,rural,56.31104,10.13438
91,Denmark,Aarhus,20-Mar,3,rural,56.31104,10.13438
92,Denmark,Aalborg,01-Jan,14,urban,57.03271,9.91155
92,Denmark,Aalborg,02-Jan,6,urban,57.03271,9.91155
92,Denmark,Aalborg,03-Jan,42,urban,57.03271,9.91155
92,Denmark,Aalborg,04-Jan,13,urban,57.03271,9.91155
92,Denmark,Aalborg,05-Jan,25,urban,57.03271,9.91155
92,Denmark,Aalborg,06-Jan,11,urban,57.03271,9.91155
92,Denmark,Aalborg,07-Jan,17,urban,57.03271,9.91155
92,Denmark,Aalborg,08-Jan,7,urban,57.03271,9.91155
92,Denmark,Aalborg,09-Jan,9,urban,57.03271,9.91155
92,Denmark,Aalborg,10-Jan,60,urban,57.03271,9.91155
92,Denmark,Aalborg,11-Jan,56,urban,57.03271,9.91155
92,Denmark,Aalborg,12-Jan,13,urban,57.03271,9.91155
92,Denmark,Aalborg,13-Jan,8,urban,57.03271,9.91155
92,Denmark,Aalborg,14-Jan,42,urban,57.03271,9.91155
92,Denmark,Aalborg,15-Jan,37,urban,57.03271,9.91155
92,Denmark,Aalborg,16-Jan,4,urban,57.03271,9.91155
92,Denmark,Aalborg,17-Jan,7,urban,57.03271,9.91155
92,Denmark,Aalborg,18-Jan,4,urban,57.03271,9.91155
92,Denmark,Aalborg,19-Jan,6,urban,57.03271,9.91155
92,Denmark,Aalborg,20-Jan,5,urban,57.03271,9.91155
93,Denmark,Aalborg,01-Feb,11,rural,56.95156,9.86449
93,Denmark,Aalborg,02-Feb,5,rural,56.95156,9.86449
93,Denmark,Aalborg,03-Feb,3,rural,56.95156,9.86449
93,Denmark,Aalborg,04-Feb,4,rural,56.95156,9.86449
93,Denmark,Aalborg,05-Feb,6,rural,56.95156,9.86449
93,Denmark,Aalborg,06-Feb,3,rural,56.95156,9.86449
93,Denmark,Aalborg,07-Feb,12,rural,56.95156,9.86449
93,Denmark,Aalborg,08-Feb,14,rural,56.95156,9.86449
93,Denmark,Aalborg,09-Feb,2,rural,56.95156,9.86449
93,Denmark,Aalborg,10-Feb,4,rural,56.95156,9.86449
94,Poland,Koscian,01-Jan,2,urban,52.082218,16.643521
94,Poland,Koscian,02-Jan,0,urban,52.082218,16.643521
94,Poland,Koscian,03-Jan,3,urban,52.082218,16.643521
94,Poland,Koscian,04-Jan,1,urban,52.082218,16.643521
94,Poland,Koscian,05-Jan,0,urban,52.082218,16.643521
94,Poland,Koscian,06-Jan,1,urban,52.082218,16.643521
94,Poland,Koscian,07-Jan,1,urban,52.082218,16.643521
94,Poland,Koscian,08-Jan,4,urban,52.082218,16.643521
94,Poland,Koscian,09-Jan,2,urban,52.082218,16.643521
94,Poland,Koscian,10-Jan,0,urban,52.082218,16.643521
94,Poland,Koscian,11-Jan,0,urban,52.082218,16.643521
94,Poland,Koscian,12-Jan,3,urban,52.082218,16.643521
94,Poland,Koscian,13-Jan,0,urban,52.082218,16.643521
94,Poland,Koscian,14-Jan,0,urban,52.082218,16.643521
95,Poland,Koscian,01-Feb,0,rural,52.093389,16.642465
95,Poland,Koscian,02-Feb,8,rural,52.093389,16.642465
95,Poland,Koscian,03-Feb,1,rural,52.093389,16.642465
95,Poland,Koscian,04-Feb,9,rural,52.093389,16.642465
95,Poland,Koscian,05-Feb,5,rural,52.093389,16.642465
95,Poland,Koscian,06-Feb,12,rural,52.093389,16.642465
95,Poland,Koscian,07-Feb,37,rural,52.093389,16.642465
95,Poland,Koscian,08-Feb,4,rural,52.093389,16.642465
95,Poland,Koscian,09-Feb,2,rural,52.093389,16.642465
95,Poland,Koscian,10-Feb,0,rural,52.093389,16.642465
96,Czech Republic,Prague,01-Jan,7,urban,50.08782,14.445702
96,Czech Republic,Prague,02-Jan,11,urban,50.08782,14.445702
96,Czech Republic,Prague,03-Jan,4,urban,50.08782,14.445702
96,Czech Republic,Prague,04-Jan,12,urban,50.08782,14.445702
96,Czech Republic,Prague,05-Jan,14,urban,50.08782,14.445702
96,Czech Republic,Prague,06-Jan,16,urban,50.08782,14.445702
96,Czech Republic,Prague,07-Jan,6,urban,50.08782,14.445702
96,Czech Republic,Prague,08-Jan,17,urban,50.08782,14.445702
96,Czech Republic,Prague,09-Jan,66,urban,50.08782,14.445702
96,Czech Republic,Prague,10-Jan,27,urban,50.08782,14.445702
96,Czech Republic,Prague,11-Jan,8,urban,50.08782,14.445702
96,Czech Republic,Prague,12-Jan,13,urban,50.08782,14.445702
96,Czech Republic,Prague,13-Jan,14,urban,50.08782,14.445702
96,Czech Republic,Prague,14-Jan,2,urban,50.08782,14.445702
96,Czech Republic,Prague,15-Jan,4,urban,50.08782,14.445702
96,Czech Republic,Prague,16-Jan,3,urban,50.08782,14.445702
96,Czech Republic,Prague,17-Jan,15,urban,50.08782,14.445702
96,Czech Republic,Prague,18-Jan,5,urban,50.08782,14.445702
96,Czech Republic,Prague,19-Jan,2,urban,50.08782,14.445702
96,Czech Republic,Prague,20-Jan,6,urban,50.08782,14.445702
97,Czech Republic,Prague,01-Feb,3,urban,50.081478,14.462161
97,Czech Republic,Prague,02-Feb,7,urban,50.081478,14.462161
97,Czech Republic,Prague,03-Feb,4,urban,50.081478,14.462161
97,Czech Republic,Prague,04-Feb,4,urban,50.081478,14.462161
97,Czech Republic,Prague,05-Feb,2,urban,50.081478,14.462161
97,Czech Republic,Prague,06-Feb,3,urban,50.081478,14.462161
97,Czech Republic,Prague,07-Feb,32,urban,50.081478,14.462161
97,Czech Republic,Prague,08-Feb,0,urban,50.081478,14.462161
97,Czech Republic,Prague,09-Feb,6,urban,50.081478,14.462161
97,Czech Republic,Prague,10-Feb,11,urban,50.081478,14.462161
97,Czech Republic,Prague,11-Feb,6,urban,50.081478,14.462161
97,Czech Republic,Prague,12-Feb,7,urban,50.081478,14.462161
97,Czech Republic,Prague,13-Feb,4,urban,50.081478,14.462161
97,Czech Republic,Prague,14-Feb,2,urban,50.081478,14.462161
97,Czech Republic,Prague,15-Feb,3,urban,50.081478,14.462161
97,Czech Republic,Prague,16-Feb,1,urban,50.081478,14.462161
97,Czech Republic,Prague,17-Feb,17,urban,50.081478,14.462161
97,Czech Republic,Prague,18-Feb,1,urban,50.081478,14.462161
97,Czech Republic,Prague,19-Feb,19,urban,50.081478,14.462161
97,Czech Republic,Prague,20-Feb,8,urban,50.081478,14.462161
98,Czech Republic,Prague,01-Mar,4,urban,50.080982,14.482173
98,Czech Republic,Prague,02-Mar,0,urban,50.080982,14.482173
98,Czech Republic,Prague,03-Mar,3,urban,50.080982,14.482173
98,Czech Republic,Prague,04-Mar,6,urban,50.080982,14.482173
98,Czech Republic,Prague,05-Mar,0,urban,50.080982,14.482173
98,Czech Republic,Prague,06-Mar,5,urban,50.080982,14.482173
98,Czech Republic,Prague,07-Mar,2,urban,50.080982,14.482173
98,Czech Republic,Prague,08-Mar,2,urban,50.080982,14.482173
98,Czech Republic,Prague,09-Mar,6,urban,50.080982,14.482173
98,Czech Republic,Prague,10-Mar,3,urban,50.080982,14.482173
98,Czech Republic,Prague,11-Mar,2,urban,50.080982,14.482173
98,Czech Republic,Prague,12-Mar,8,urban,50.080982,14.482173
98,Czech Republic,Prague,13-Mar,1,urban,50.080982,14.482173
98,Czech Republic,Prague,14-Mar,2,urban,50.080982,14.482173
98,Czech Republic,Prague,15-Mar,4,urban,50.080982,14.482173
98,Czech Republic,Prague,16-Mar,9,urban,50.080982,14.482173
98,Czech Republic,Prague,17-Mar,1,urban,50.080982,14.482173
98,Czech Republic,Prague,18-Mar,4,urban,50.080982,14.482173
98,Czech Republic,Prague,19-Mar,0,urban,50.080982,14.482173
98,Czech Republic,Prague,20-Mar,3,urban,50.080982,14.482173
99,Germany,Straubing,01-Jan,6,urban,48.882453,12.574209
99,Germany,Straubing,02-Jan,8,urban,48.882453,12.574209
99,Germany,Straubing,03-Jan,5,urban,48.882453,12.574209
99,Germany,Straubing,04-Jan,2,urban,48.882453,12.574209
99,Germany,Straubing,05-Jan,3,urban,48.882453,12.574209
99,Germany,Straubing,06-Jan,4,urban,48.882453,12.574209
99,Germany,Straubing,07-Jan,9,urban,48.882453,12.574209
99,Germany,Straubing,08-Jan,4,urban,48.882453,12.574209
99,Germany,Straubing,09-Jan,11,urban,48.882453,12.574209
99,Germany,Straubing,10-Jan,0,urban,48.882453,12.574209
99,Germany,Straubing,11-Jan,8,urban,48.882453,12.574209
99,Germany,Straubing,12-Jan,7,urban,48.882453,12.574209
99,Germany,Straubing,13-Jan,4,urban,48.882453,12.574209
99,Germany,Straubing,14-Jan,13,urban,48.882453,12.574209
99,Germany,Straubing,15-Jan,2,urban,48.882453,12.574209
99,Germany,Straubing,16-Jan,16,urban,48.882453,12.574209
99,Germany,Straubing,17-Jan,9,urban,48.882453,12.574209
99,Germany,Straubing,18-Jan,37,urban,48.882453,12.574209
99,Germany,Straubing,19-Jan,10,urban,48.882453,12.574209
99,Germany,Straubing,20-Jan,7,urban,48.882453,12.574209
100,Germany,Straubing,01-Feb,8,urban,48.870563,12.56462
100,Germany,Straubing,02-Feb,1,urban,48.870563,12.56462
100,Germany,Straubing,03-Feb,5,urban,48.870563,12.56462
100,Germany,Straubing,04-Feb,3,urban,48.870563,12.56462
100,Germany,Straubing,05-Feb,0,urban,48.870563,12.56462
100,Germany,Straubing,06-Feb,1,urban,48.870563,12.56462
100,Germany,Straubing,07-Feb,2,urban,48.870563,12.56462
100,Germany,Straubing,08-Feb,13,urban,48.870563,12.56462
100,Germany,Straubing,09-Feb,4,urban,48.870563,12.56462
100,Germany,Straubing,10-Feb,2,urban,48.870563,12.56462
100,Germany,Straubing,11-Feb,12,urban,48.870563,12.56462
100,Germany,Straubing,12-Feb,3,urban,48.870563,12.56462
100,Germany,Straubing,13-Feb,3,urban,48.870563,12.56462
100,Germany,Straubing,14-Feb,12,urban,48.870563,12.56462
100,Germany,Straubing,15-Feb,4,urban,48.870563,12.56462
100,Germany,Straubing,16-Feb,2,urban,48.870563,12.56462
100,Germany,Straubing,17-Feb,6,urban,48.870563,12.56462
